"Cont. into forest trails, stay R (3.27)",,"Cont. into forest trails, stay R (3.27)",,"Cont. into forest trails, stay R (3.27)",,"Cont. into forest trails, stay R (3.27)",,"Cont. into forest trails, stay R (3.27)"
Cross 7th St into Pioneer trails (3.65),,Cross 7th St into Pioneer trails (3.65),,Cross 7th St into Pioneer trails (3.65),,Cross 7th St into Pioneer trails (3.65),,Cross 7th St into Pioneer trails (3.65)
Out to Main (4.55),,Out to Main (4.55),,Out to Main (4.55),,Out to Main (4.55),,Out to Main (4.55)
R Stadium Blvd (4.67),,R Stadium Blvd (4.67),,R Stadium Blvd (4.67),,R Stadium Blvd (4.67),,R Stadium Blvd (4.67)
L Packard (5.78),,L Packard (5.78),,L Packard (5.78),,L Packard (5.78),,L Packard (5.78)
R State St (6.69),,R State St (6.69),,R State St (6.69),,R State St (6.69),,R State St (6.69)
Diag to CCRB,,Diag to CCRB,,Diag to CCRB,,Diag to CCRB,,Diag to CCRB
Total: 7.42,,Total: 7.42,,Total: 7.42,,Total: 7.42,,Total: 7.42
,,,,,,,,
Pioneer Trails,,Pioneer Trails,,Pioneer Trails,,Pioneer Trails,,Pioneer Trails
Out through Diag,,Out through Diag,,Out through Diag,,Out through Diag,,Out through Diag
L State St (0.5),,L State St (0.5),,L State St (0.5),,L State St (0.5),,L State St (0.5)
R Madison St (0.6),,R Madison St (0.6),,R Madison St (0.6),,R Madison St (0.6),,R Madison St (0.6)
L Main St (1.00),,L Main St (1.00),,L Main St (1.00),,L Main St (1.00),,L Main St (1.00)
L trailhead by Scio Church Rd (2.25),,L trailhead by Scio Church Rd (2.25),,L trailhead by Scio Church Rd (2.25),,L trailhead by Scio Church Rd (2.25),,L trailhead by Scio Church Rd (2.25)
Cross 7th St (2.84),,Cross 7th St (2.84),,Cross 7th St (2.84),,Cross 7th St (2.84),,Cross 7th St (2.84)
Take trail L (2.89),,Take trail L (2.89),,Take trail L (2.89),,Take trail L (2.89),,Take trail L (2.89)
"Cont. into forest trails, stay R (3.27)",,"Cont. into forest trails, stay R (3.27)",,"Cont. into forest trails, stay R (3.27)",,"Cont. into forest trails, stay R (3.27)",,"Cont. into forest trails, stay R (3.27)"
Cross 7th St into Pioneer trails (3.65),,Cross 7th St into Pioneer trails (3.65),,Cross 7th St into Pioneer trails (3.65),,Cross 7th St into Pioneer trails (3.65),,Cross 7th St into Pioneer trails (3.65)
Out to Main (4.55),,Out to Main (4.55),,Out to Main (4.55),,Out to Main (4.55),,Out to Main (4.55)
R Stadium Blvd (4.67),,R Stadium Blvd (4.67),,R Stadium Blvd (4.67),,R Stadium Blvd (4.67),,R Stadium Blvd (4.67)
L Packard (5.78),,L Packard (5.78),,L Packard (5.78),,L Packard (5.78),,L Packard (5.78)
R State St (6.69),,R State St (6.69),,R State St (6.69),,R State St (6.69),,R State St (6.69)
Diag to CCRB,,Diag to CCRB,,Diag to CCRB,,Diag to CCRB,,Diag to CCRB
Total: 7.42,,Total: 7.42,,Total: 7.42,,Total: 7.42,,Total: 7.42
